source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
141839,senado:leg15:exp:610/000007,senado_iniciativas,"Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007)","Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=610&id2=000007,etl/data/raw/text_documents/parl_initiative_docs/80e9d24dced363e51de5ef9300ea3f03b8837b56f489384a5ea336e2a9cf6a9d.html,,,,,,
141840,senado:leg15:exp:610/000008,senado_iniciativas,"Convenio relativo a la seguridad y la salud en la agricultura, hecho en Ginebra el 21 de junio de 2001. (610/000008)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Convenio relativo a la seguridad y la salud en la agricultura, hecho en Ginebra el 21 de junio de 2001. (610/000008)","Convenio relativo a la seguridad y la salud en la agricultura, hecho en Ginebra el 21 de junio de 2001. (610/000008)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=610&id2=000008,etl/data/raw/text_documents/parl_initiative_docs/4607c4be91df0eb338532e6887532fc685cb801742ed6813c15dfce55171dfa0.html,,,,,,
141841,senado:leg15:exp:621/000001,senado_iniciativas,Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales. (621/000001),html,ds,1,1,heuristic_subject_v1,0.68,1,Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales. (621/000001),Proyecto de Ley por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales. (621/000001),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=621&id2=000001,etl/data/raw/text_documents/parl_initiative_docs/1b796d37592b0c78f899817739621ebc165e767790468523dabae0ff6a4c8064.html,,,,,,
141842,senado:leg15:exp:622/000034,senado_iniciativas,"Proposición de Ley Orgánica de modificación de la Ley Orgánica 1/1979, de 26 de septiembre, General Penitenciaria, para el reconocimiento del carácter de agentes de la autoridad a los funcionarios de cuerpos penitenciarios en el ejercicio de sus funciones. (622/000034)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Proposición de Ley Orgánica de modificación de la Ley Orgánica 1/1979, de 26 de septiembre, General Penitenciaria, para el reconocimiento del carácter de agentes de la autoridad a los funcionarios de cuerpos penitenciarios en el ejercicio de sus funciones. (622/000034)","Proposición de Ley Orgánica de modificación de la Ley Orgánica 1/1979, de 26 de septiembre, General Penitenciaria, para el reconocimiento del carácter de agentes de la autoridad a los funcionarios de cuerpos penitenciarios en el ejercicio de sus funciones. (622/000034)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=622&id2=000034,etl/data/raw/text_documents/parl_initiative_docs/c60eb6b6a48cee4d28f85060a915604955d94376be0514c7ccf159bac0e65647.html,,,,,,
141860,senado:leg10:exp:622/000003,senado_iniciativas,"Proposiciones de Ley Orgánica de supresión del artículo 32 de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera y alternativa de modificación del artículo 32 de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera. (622/000003)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Proposiciones de Ley Orgánica de supresión del artículo 32 de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera y alternativa de modificación del artículo 32 de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera. (622/000003)","Proposiciones de Ley Orgánica de supresión del artículo 32 de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera y alternativa de modificación del artículo 32 de la Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera. (622/000003)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=622&id2=000003,etl/data/raw/text_documents/parl_initiative_docs/2882728a4278caeabb8aa04c81829e9ac2965943d2773d3717bd5ee5cba6ae14.html,,,,,,
141861,senado:leg12:exp:610/000032,senado_iniciativas,"Protocolo que modifica el Convenio entre el Reino de España y los Estados Unidos Mexicanos para evitar la doble imposición en materia de impuestos sobre la renta y el patrimonio y prevenir el fraude y la evasión fiscal y su Protocolo, hecho en Madrid el 24 de julio de 1992, que fue hecho en Madrid el 17 de diciembre de 2015. (610/000032)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Protocolo que modifica el Convenio entre el Reino de España y los Estados Unidos Mexicanos para evitar la doble imposición en materia de impuestos sobre la renta y el patrimonio y prevenir el fraude y la evasión fiscal y su Protocolo, hecho en Madrid el 24 de julio de 1992, que fue hecho en Madrid el 17 de diciembre d…","Protocolo que modifica el Convenio entre el Reino de España y los Estados Unidos Mexicanos para evitar la doble imposición en materia de impuestos sobre la renta y el patrimonio y prevenir el fraude y la evasión fiscal y su Protocolo, hecho en Madrid el 24 de julio de 1992, que fue hecho en Madrid el 17 de diciembre d…","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=12&id1=610&id2=000032,etl/data/raw/text_documents/parl_initiative_docs/40201ad8478d0338f29e2993356d47081116cdaef2efa4155227065430269c46.html,,,,,,
141862,senado:leg12:exp:621/000002,senado_iniciativas,Proyecto de Ley de Presupuestos Generales del Estado para el año 2017. (621/000002),html,ds,1,1,heuristic_subject_v1,0.68,1,Proyecto de Ley de Presupuestos Generales del Estado para el año 2017. (621/000002),Proyecto de Ley de Presupuestos Generales del Estado para el año 2017. (621/000002),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=12&id1=621&id2=000002,etl/data/raw/text_documents/parl_initiative_docs/2cfc60a1e265ee3d5f1fef0e440d12f29b4843f304e2f4e676a5baaa6bcf608d.html,,,,,,
141863,senado:leg12:exp:624/000003,senado_iniciativas,"Proposición de Ley de modificación de la Ley 15/2015, de 2 de julio, de Jurisdicción Voluntaria. (624/000003)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Proposición de Ley de modificación de la Ley 15/2015, de 2 de julio, de Jurisdicción Voluntaria. (624/000003)","Proposición de Ley de modificación de la Ley 15/2015, de 2 de julio, de Jurisdicción Voluntaria. (624/000003)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=12&id1=624&id2=000003,etl/data/raw/text_documents/parl_initiative_docs/91e177f6b03617b167e49fffddd6d80380c3e7e10f8d32d7d54386d7382ac2a8.html,,,,,,
141864,senado:leg12:exp:624/000004,senado_iniciativas,"Proposición de Ley de modificación de la Ley 1/1996, de 10 de enero, de asistencia jurídica gratuita. (624/000004)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Proposición de Ley de modificación de la Ley 1/1996, de 10 de enero, de asistencia jurídica gratuita. (624/000004)","Proposición de Ley de modificación de la Ley 1/1996, de 10 de enero, de asistencia jurídica gratuita. (624/000004)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=12&id1=624&id2=000004,etl/data/raw/text_documents/parl_initiative_docs/62ca21862e7c7943bccad5bda4baa2a40ca3b8d3f25dd184b48ffeeddd41b652.html,,,,,,
141865,senado:leg14:exp:621/000003,senado_iniciativas,Proyecto de Ley reguladora de determinados aspectos de los servicios electrónicos de confianza. (621/000003),html,ds,1,1,heuristic_subject_v1,0.68,1,Proyecto de Ley reguladora de determinados aspectos de los servicios electrónicos de confianza. (621/000003),Proyecto de Ley reguladora de determinados aspectos de los servicios electrónicos de confianza. (621/000003),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000003,etl/data/raw/text_documents/parl_initiative_docs/7391cda2944ce1312c65c11848edbc16383f06413712af8d331b91b6a8eea710.html,,,,,,
141866,senado:leg14:exp:621/000005,senado_iniciativas,Proyecto de Ley del Impuesto sobre Determinados Servicios Digitales. (621/000005),html,ds,1,1,heuristic_subject_v1,0.68,1,Proyecto de Ley del Impuesto sobre Determinados Servicios Digitales. (621/000005),Proyecto de Ley del Impuesto sobre Determinados Servicios Digitales. (621/000005),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000005,etl/data/raw/text_documents/parl_initiative_docs/34087f02e08ca7afb9b297b2b65d91252399fb580e1bced0e4dbeaca1a448780.html,,,,,,
141867,senado:leg15:exp:610/000001,senado_iniciativas,"Denuncia del Tratado de la Carta de la Energía, hecho en Lisboa el 17 de diciembre de 1994. (610/000001)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Denuncia del Tratado de la Carta de la Energía, hecho en Lisboa el 17 de diciembre de 1994. (610/000001)","Denuncia del Tratado de la Carta de la Energía, hecho en Lisboa el 17 de diciembre de 1994. (610/000001)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=610&id2=000001,etl/data/raw/text_documents/parl_initiative_docs/e80754f972b18fc3ca5ad2bfc075e2658b14a4ea013864455f6db63b50fd7370.html,,,,,,
141868,senado:leg15:exp:610/000005,senado_iniciativas,"Acuerdo sobre traslado de personas condenadas a una pena de privación de libertad entre el Reino de España y el Estado de Qatar, hecho en Madrid el 24 de octubre de 2022. (610/000005)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo sobre traslado de personas condenadas a una pena de privación de libertad entre el Reino de España y el Estado de Qatar, hecho en Madrid el 24 de octubre de 2022. (610/000005)","Acuerdo sobre traslado de personas condenadas a una pena de privación de libertad entre el Reino de España y el Estado de Qatar, hecho en Madrid el 24 de octubre de 2022. (610/000005)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=610&id2=000005,etl/data/raw/text_documents/parl_initiative_docs/5127e0e79de970e505c4310db49a6cf95a717ecd477d4898ac3803050731c2de.html,,,,,,
141869,senado:leg15:exp:622/000021,senado_iniciativas,"Proposición de Ley para la modificación del artículo 46 de la Ley 7/1985, de 2 de abril, Reguladora de las Bases del Régimen Local. (622/000021)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Proposición de Ley para la modificación del artículo 46 de la Ley 7/1985, de 2 de abril, Reguladora de las Bases del Régimen Local. (622/000021)","Proposición de Ley para la modificación del artículo 46 de la Ley 7/1985, de 2 de abril, Reguladora de las Bases del Régimen Local. (622/000021)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=622&id2=000021,etl/data/raw/text_documents/parl_initiative_docs/89495330a9b27ffba5f0bb786cce2ff379c8513e50c8f165c6527be1674742cd.html,,,,,,
141897,senado:leg15:exp:610/000006,senado_iniciativas,"Actas del XXVII Congreso de la Unión Postal Universal (UPU), adoptadas en Abidjan el 27 de agosto de 2021. (610/000006)",xml,ds,1,1,heuristic_subject_v1,0.68,1,"Actas del XXVII Congreso de la Unión Postal Universal (UPU), adoptadas en Abidjan el 27 de agosto de 2021. (610/000006)","Actas del XXVII Congreso de la Unión Postal Universal (UPU), adoptadas en Abidjan el 27 de agosto de 2021. (610/000006)","610 000006 Actas del XXVII Congreso de la Unión Postal Universal (UPU), adoptadas en Abidjan el 27 de agosto de 2021. (610/000006) /web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=610&id2=000006 Autorización /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=15&id1=18&id2=112 https://www.senado.es/legis15/votaciones/ses_18_112.xml xml icon-xml-linea",https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=610&numEx=000006,etl/data/raw/text_documents/parl_initiative_docs/47938aacdd09a7cd9f9ec30dde692da9eaa52b3b406d9fa9a7c8007fc2db3a96.bin,,,,,,
141898,senado:leg15:exp:610/000007,senado_iniciativas,"Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007)",xml,ds,1,1,heuristic_subject_v1,0.68,1,"Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007)","Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007)","610 000007 Actas y Resoluciones del 24º Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), adoptadas en Curaçao el 22 de octubre de 2021. (610/000007) /web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=610&id2=000007 Autorización /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=15&id1=18&id2=113 https://www.senado.es/legis15/votaciones/ses_18_113.xml xml icon-xml-linea",https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=610&numEx=000007,etl/data/raw/text_documents/parl_initiative_docs/014c79624bf473ac759adac75efa7dbe037df18751565aa4395b018434fe40a6.bin,,,,,,
142031,senado:leg12:exp:622/000004,senado_iniciativas,"Proposición de Ley por la que se modifica la Ley 19/2007, de 11 de julio, contra la violencia, el racismo, la xenofobia y la intolerancia en el deporte, para erradicar la homofobia, la bifobia y la transfobia. (622/000004)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Proposición de Ley por la que se modifica la Ley 19/2007, de 11 de julio, contra la violencia, el racismo, la xenofobia y la intolerancia en el deporte, para erradicar la homofobia, la bifobia y la transfobia. (622/000004)","Proposición de Ley por la que se modifica la Ley 19/2007, de 11 de julio, contra la violencia, el racismo, la xenofobia y la intolerancia en el deporte, para erradicar la homofobia, la bifobia y la transfobia. (622/000004)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=12&id1=622&id2=000004,etl/data/raw/text_documents/parl_initiative_docs/02a95b54e3640aa5ef13955c7079b7b1d09d55c1dc3414051a65ea2fab82430b.html,,,,,,
