link_key,fragment_id,norm_id,boe_id_context,delegated_institution_label,designated_role_title,reasons_csv,candidate_rank_for_link,candidate_score,candidate_relevance_bucket,autofill_confidence,candidate_boe_id,candidate_doc_url,candidate_publication_date,candidate_publication_date_iso,candidate_department,candidate_title,candidate_person_hint,role_token_overlap,institution_token_overlap,institution_overlap_min,institution_overlap_ok,suggested_reviewed_designated_actor_label,suggested_reviewed_enforcement_evidence_date,suggested_reviewed_source_url,suggested_reviewed_evidence_quote,recommended_action,review_status,review_note
delegated_enforcement_v1|es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social|Organismo Estatal ITSS|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones,es:boe-a-2015-11724,BOE-A-2015-11724,Inspeccion de Trabajo y Seguridad Social,Direccion del Organismo Estatal ITSS,institutional_designated_actor,3,27,medium,medium,BOE-A-1987-15212,https://www.boe.es/buscar/doc.php?id=BOE-A-1987-15212,02/07/1987,1987-07-02,Ministerio de Trabajo y Seguridad Social,Orden de 24 de junio de 1987 por la que se dispone el nombramiento de don Angel Allue Buiza como Subdirector general de Coordinación y Planificación de la Dirección General de la Inspección de Trabajo y Seguridad Social.,Angel Allue Buiza,1,4,2,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1987-15212,Orden de 24 de junio de 1987 por la que se dispone el nombramiento de don Angel Allue Buiza como Subdirector general de Coordinación y Planificación de la Dirección General de la Inspección de Trabajo y Seguridad Social.,review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social|Organismo Estatal ITSS|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones,es:boe-a-2015-11724,BOE-A-2015-11724,Inspeccion de Trabajo y Seguridad Social,Direccion del Organismo Estatal ITSS,institutional_designated_actor,4,26,medium,medium,BOE-A-1985-12316,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-12316,27/06/1985,1985-06-27,Ministerio de Trabajo y Seguridad Social,Orden de 3 de junio de 1985 por la que se dispone el nombramiento de don Urbano Martín Alonso como Subdirector general de Coordinación y Planificación en la Dirección General de la Inspección de Trabajo y Seguridad Social.,Urbano Martín Alonso,1,4,2,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-12316,Orden de 3 de junio de 1985 por la que se dispone el nombramiento de don Urbano Martín Alonso como Subdirector general de Coordinación y Planificación en la Dirección General de la Inspección de Trabajo y Seguridad Social.,review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones|Ministerio de Trabajo|Inspeccion de Trabajo y Seguridad Social|Organismo Estatal ITSS|https://www.boe.es/buscar/act.php?id=BOE-A-2015-11724,es:boe-a-2015-11724:fragment:articulo:bloque-de-infracciones-y-sanciones,es:boe-a-2015-11724,BOE-A-2015-11724,Inspeccion de Trabajo y Seguridad Social,Direccion del Organismo Estatal ITSS,institutional_designated_actor,5,25,medium,medium,BOE-A-1985-11137,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-11137,14/06/1985,1985-06-14,Ministerio de Trabajo y Seguridad Social,"Orden de 23 de mayo de 1985 por la que se dispone el nombramiento de don Alejandro Mulas García, como Subdirector general de Inspección de Relaciones Laborales y Seguridad e Higiene en la Dirección General de la Inspección de Trabajo y Seguridad Social.",Alejandro Mulas García,1,4,2,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-1985-11137,"Orden de 23 de mayo de 1985 por la que se dispone el nombramiento de don Alejandro Mulas García, como Subdirector general de Inspección de Relaciones Laborales y Seguridad e Higiene en la Dirección General de la Inspección de Trabajo y Seguridad Social.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,1,29,medium,medium,BOE-A-2008-12065,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-12065,15/07/2008,2008-07-15,Ministerio de Administraciones Públicas,"Resolución de 16 de junio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de las Illes Balears, por la que se dispone el nombramiento de doña Sofía del Carmen Hernanz Costa como Directora Insular de la Administración General del Estado en Ibiza-Formentera.",Sofía del Carmen Hernanz Costa,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-12065,"Resolución de 16 de junio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de las Illes Balears, por la que se dispone el nombramiento de doña Sofía del Carmen Hernanz Costa como Directora Insular de la Administración General del Estado en Ibiza-Formentera.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,2,28,medium,medium,BOE-A-2008-11993,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-11993,14/07/2008,2008-07-14,Ministerio de Administraciones Públicas,"Resolución de 9 de julio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de Castilla-La Mancha por la que se dispone el nombramiento de don Julio Magdalena Calvo como Subdelegado del Gobierno en Cuenca.",Julio Magdalena Calvo,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-11993,"Resolución de 9 de julio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de Castilla-La Mancha por la que se dispone el nombramiento de don Julio Magdalena Calvo como Subdelegado del Gobierno en Cuenca.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,3,27,medium,medium,BOE-A-2008-11994,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-11994,14/07/2008,2008-07-14,Ministerio de Administraciones Públicas,"Resolución de 9 de julio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de Castilla-La Mancha por la que se dispone el nombramiento de doña Araceli Muñoz de Pedro como Subdelegada del Gobierno en Guadalajara.",Araceli Muñoz de Pedro,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-11994,"Resolución de 9 de julio de 2008, de la Delegación del Gobierno en la Comunidad Autónoma de Castilla-La Mancha por la que se dispone el nombramiento de doña Araceli Muñoz de Pedro como Subdelegada del Gobierno en Guadalajara.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,4,26,medium,medium,BOE-A-2008-2128,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-2128,07/02/2008,2008-02-07,Ministerio de Administraciones Públicas,"Resolución de 30 de noviembre de 2007, de la Delegación del Gobierno en Canarias, por la que se dispone el nombramiento como Subdelegado del Gobierno en Santa Cruz de Tenerife de don José Antonio Batista Medina.",José Antonio Batista Medina,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-2128,"Resolución de 30 de noviembre de 2007, de la Delegación del Gobierno en Canarias, por la que se dispone el nombramiento como Subdelegado del Gobierno en Santa Cruz de Tenerife de don José Antonio Batista Medina.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,5,25,medium,medium,BOE-A-2008-1638,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-1638,31/01/2008,2008-01-31,Ministerio de Administraciones Públicas,"Resolución de 11 enero de 2008, de la Delegación del Gobierno en Castilla y León, por la que se dispone el nombramiento como Subdelegada del Gobierno en Zamora de doña M. Josefa Chicote Alonso.",M,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-1638,"Resolución de 11 enero de 2008, de la Delegación del Gobierno en Castilla y León, por la que se dispone el nombramiento como Subdelegada del Gobierno en Zamora de doña M. Josefa Chicote Alonso.",review_for_possible_approval,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,6,24,weak,low,BOE-A-2008-1639,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-1639,31/01/2008,2008-01-31,Ministerio de Administraciones Públicas,"Resolución de 11 enero de 2008, de la Delegación del Gobierno en Castilla y León, por la que se dispone el nombramiento como Subdelegado del Gobierno en Palencia de don Raúl Ruiz Cortés.",Raúl Ruiz Cortés,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2008-1639,"Resolución de 11 enero de 2008, de la Delegación del Gobierno en Castilla y León, por la que se dispone el nombramiento como Subdelegado del Gobierno en Palencia de don Raúl Ruiz Cortés.",inspect_candidate,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,7,23,weak,low,BOE-A-2007-18255,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-18255,19/10/2007,2007-10-19,Ministerio de Administraciones Públicas,"Resolución de 1 de octubre de 2007, de la Delegación del Gobierno en Cataluña, por la que se dispone el nombramiento de doña María Montserrat García Llovera como Subdelegada del Gobierno en Barcelona.",María Montserrat García Llovera,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-18255,"Resolución de 1 de octubre de 2007, de la Delegación del Gobierno en Cataluña, por la que se dispone el nombramiento de doña María Montserrat García Llovera como Subdelegada del Gobierno en Barcelona.",inspect_candidate,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,8,22,weak,low,BOE-A-2007-17216,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-17216,02/10/2007,2007-10-02,Ministerio de Administraciones Públicas,"Resolución de 5 de septiembre de 2007, de la Delegación del Gobierno en Canarias, por la que se dispone el nombramiento como Director Insular de la Administración General del Estado en Fuerteventura, de don Eustaquio Juan Santana Gil.",Eustaquio Juan Santana Gil,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-17216,"Resolución de 5 de septiembre de 2007, de la Delegación del Gobierno en Canarias, por la que se dispone el nombramiento como Director Insular de la Administración General del Estado en Fuerteventura, de don Eustaquio Juan Santana Gil.",inspect_candidate,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,9,21,weak,low,BOE-A-2007-16015,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-16015,06/09/2007,2007-09-06,Ministerio de Administraciones Públicas,"Resolución de 8 de agosto de 2007, de la Delegación del Gobierno en Canarias, por la que se dispone el nombramiento de don Carmelo García Déniz, como Director Insular de la Administración General del Estado en Lanzarote.",Carmelo García Déniz,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-16015,"Resolución de 8 de agosto de 2007, de la Delegación del Gobierno en Canarias, por la que se dispone el nombramiento de don Carmelo García Déniz, como Director Insular de la Administración General del Estado en Lanzarote.",inspect_candidate,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,10,20,weak,low,BOE-A-2007-15989,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-15989,05/09/2007,2007-09-05,Ministerio de Administraciones Públicas,"Resolución de 23 de julio de 2007, de la Delegación del Gobierno en la Comunitat Valenciana, por la que se dispone el nombramiento como Subdelegada del Gobierno en Alicante de doña Encarnación Llinares Cuesta.",Encarnación Llinares Cuesta,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-15989,"Resolución de 23 de julio de 2007, de la Delegación del Gobierno en la Comunitat Valenciana, por la que se dispone el nombramiento como Subdelegada del Gobierno en Alicante de doña Encarnación Llinares Cuesta.",inspect_candidate,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,11,20,weak,low,BOE-A-2007-15990,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-15990,05/09/2007,2007-09-05,Ministerio de Administraciones Públicas,"Resolución de 23 de julio de 2007, de la Delegación del Gobierno en la Comunitat Valenciana, por la que se dispone el nombramiento como Subdelegado del Gobierno en Castellón de don Antonio Miguel Lorenzo Gorriz.",Antonio Miguel Lorenzo Gorriz,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-15990,"Resolución de 23 de julio de 2007, de la Delegación del Gobierno en la Comunitat Valenciana, por la que se dispone el nombramiento como Subdelegado del Gobierno en Castellón de don Antonio Miguel Lorenzo Gorriz.",inspect_candidate,pending,
delegated_enforcement_v1|es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal|Ministerio del Interior|Delegaciones/Subdelegaciones del Gobierno|Delegaciones del Gobierno|https://www.boe.es/buscar/act.php?id=BOE-A-2015-3442,es:boe-a-2015-3442:fragment:articulo:bloque-sancionador-principal,es:boe-a-2015-3442,BOE-A-2015-3442,Delegaciones/Subdelegaciones del Gobierno,Autoridad gubernativa,institutional_designated_actor,12,20,weak,low,BOE-A-2007-13493,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-13493,13/07/2007,2007-07-13,Ministerio de Administraciones Públicas,"Resolución de 28 de junio de 2007, de la Delegación del Gobierno en Galicia, por la que se dispone el nombramiento como Subdelegado del Gobierno en A Coruña de don José Manuel Pose Mesura.",José Manuel Pose Mesura,0,3,1,1,,,https://www.boe.es/buscar/doc.php?id=BOE-A-2007-13493,"Resolución de 28 de junio de 2007, de la Delegación del Gobierno en Galicia, por la que se dispone el nombramiento como Subdelegado del Gobierno en A Coruña de don José Manuel Pose Mesura.",inspect_candidate,pending,
